Email_ID,Email_Type,Subject_Hotness_Score,Email_Source_Type,Customer_Location,Email_Campaign_Type,Total_Past_Communications,Time_Email_sent_Category,Word_Count,Total_Links,Total_Images,Email_Status
EMA00081340253470,1,1.2,2,,2,19,2,855,21,8,0
EMA00081340434470,1,2.4,2,G,2,36,1,339,21,7,0
EMA00081340445470,2,0.1,2,F,3,29,2,962,8,0,0
EMA00081340446090,1,1.6,1,G,2,25,2,578,21,8,0
EMA00081340506550,1,0.3,1,B,3,59,2,220,14,0,2
EMA00081340631500,2,0,1,G,3,40,3,1060,6,0,1
EMA00081340670080,1,0.2,1,E,3,41,1,700,10,0,1
EMA00081340786740,1,0.2,1,,3,7,1,1140,6,0,0
EMA00081340834640,2,0.3,1,G,3,53,3,490,11,0,0
EMA00081340915560,1,0.2,2,E,3,25,3,578,9,2,0
EMA00081341006190,1,1.1,1,C,2,31,2,1061,6,4,1
EMA00081341100000,1,3.2,1,G,2,12,2,770,6,3,0
EMA00081341154180,1,0.9,1,B,2,30,3,778,16,0,0
EMA00081341188010,2,0,1,F,3,15,1,912,,12,0
EMA00081341536300,1,2.3,2,C,2,30,2,550,11,0,1
EMA00081341586060,1,0.3,2,B,3,37,2,1203,9,0,0
EMA00081341655030,1,0.2,2,G,3,33,1,722,19,9,0
EMA00081341706350,1,1.7,1,,2,30,3,694,4,0,0
EMA00081341768790,2,0.3,2,E,3,37,3,796,11,0,1
EMA00081341825140,1,1.5,2,G,2,15,1,704,,5,1
EMA00081341973250,1,3.4,1,,2,15,2,282,11,3,0
EMA00081341979810,1,2.7,1,A,2,26,3,610,6,0,1
EMA00081342036150,1,0.5,1,E,2,18,2,1280,4,0,0
EMA00081342094610,1,0.2,2,B,3,28,1,868,26,24,0
EMA00081342384840,1,0.1,1,G,3,25,2,786,11,10,0
EMA00081342454700,2,0.2,2,E,3,54,2,116,5,0,1
EMA00081342654880,1,2.6,2,C,2,17,2,521,4,0,0
EMA00081342657610,1,0.2,1,G,3,,2,1189,11,9,1
EMA00081342692260,1,0.3,1,,2,53,2,440,16,8,0
EMA00081342704360,1,0.5,1,G,2,35,2,560,14,9,0
EMA00081342716660,1,3.4,1,D,2,8,1,484,4,0,0
EMA00081342734720,1,2.8,1,,2,35,1,389,6,,0
EMA00081342777980,1,1.1,2,E,2,20,3,1014,11,4,0
EMA00081342842520,1,1.9,2,E,2,11,2,902,6,0,0
EMA00081342873380,1,1.8,2,A,2,22,2,673,8,2,1
EMA00081343103400,1,0,1,G,2,35,2,694,6,0,0
EMA00081343120700,1,3.4,1,C,2,22,2,770,8,0,0
EMA00081343561790,2,0.7,1,B,2,21,1,704,8,0,0
EMA00081343565450,1,2.1,1,D,2,,2,560,11,4,0
EMA00081343591270,1,0.2,2,B,2,55,2,470,11,,1
EMA00081343668940,1,1.2,2,,2,20,2,1061,6,0,1
EMA00081343833900,1,1.5,2,,2,20,2,868,6,0,0
EMA00081343946980,2,1.4,1,G,2,16,3,722,3,0,0
EMA00081344130110,2,0,1,B,3,24,2,812,3,0,0
EMA00081344277400,1,0.3,2,G,2,45,1,678,11,0,0
EMA00081344300500,2,2.3,1,F,2,16,2,796,6,4,0
EMA00081344525790,1,0.2,1,G,2,55,1,840,4,0,0
EMA00081344657060,2,3.9,1,C,2,,3,521,5,0,0
EMA00081344702040,1,1.7,1,,2,39,1,389,11,2,0
EMA00081344740840,1,0.6,2,C,2,20,1,636,4,0,0
EMA00081344992540,1,0.1,2,E,3,35,1,741,8,6,1
EMA00081345132420,1,2.4,1,E,2,33,3,565,9,0,0
EMA00081345166280,1,0.2,1,E,3,52,3,806,6,2,1
EMA00081345261230,1,1.8,1,G,2,,3,1014,4,3,0
EMA00081345264150,1,2.3,2,G,2,47,2,79,4,3,0
EMA00081345387720,2,0.2,2,G,3,,2,1262,11,9,0
EMA00081345566690,1,2,2,D,2,28,3,770,7,0,0
EMA00081345655410,2,0.2,2,D,3,19,3,789,6,0,0
EMA00081345705860,1,2.5,1,,2,23,2,520,8,0,1
EMA00081345707660,1,2.5,2,C,2,7,2,796,4,0,0
EMA00081345860550,2,0.8,1,,2,12,2,972,14,6,0
EMA00081346101050,1,0,2,G,3,66,1,275,8,2,1
EMA00081346339760,1,0.3,2,F,3,50,2,353,4,1,0
EMA00081346374610,2,0.2,1,D,3,40,2,132,16,12,1
EMA00081346378010,2,0.2,2,G,3,19,2,982,9,0,0
EMA00081346499730,1,1.2,2,E,2,29,2,694,11,1,0
EMA00081346536400,1,0.3,2,E,3,27,3,1189,19,6,0
EMA00081346683830,2,0.3,1,D,3,14,3,902,4,0,1
EMA00081346786410,1,1.6,2,B,2,,3,1038,11,0,0
EMA00081346821380,2,1.2,1,G,2,,1,1061,6,0,0
EMA00081346824600,2,2.2,1,D,2,17,3,841,11,0,0
EMA00081346863610,1,3,2,C,2,10,3,542,9,0,0
EMA00081346905740,1,0,1,C,3,12,2,1316,8,0,0
EMA00081346911400,1,1.6,2,D,2,35,2,841,6,0,0
EMA00081347132600,1,3.6,2,G,2,20,2,40,4,0,0
EMA00081347144650,1,0.3,1,G,3,42,2,988,21,20,0
EMA00081347188010,1,0,2,,3,30,3,934,3,0,0
EMA00081347216250,1,3.3,1,E,2,17,2,311,14,2,0
EMA00081347232690,1,0.2,2,G,2,39,2,760,21,16,0
EMA00081347488830,1,2,2,A,2,27,2,484,8,0,0
EMA00081347953820,1,0.1,1,G,3,51,2,339,4,0,1
EMA00081348156250,1,0.3,2,G,3,50,3,733,8,2,1
EMA00081348237230,1,0.2,2,,3,47,2,630,6,1,0
EMA00081348296650,2,0.2,1,,3,38,3,741,9,0,0
EMA00081348420500,1,3.3,2,F,2,10,1,655,9,5,0
EMA00081348474170,1,1.9,2,,2,14,2,694,4,3,0
EMA00081348608680,1,0.1,1,,3,37,1,1103,21,13,0
EMA00081348614930,1,1.5,1,C,2,37,3,873,11,,0
EMA00081348671550,1,2.1,1,C,2,28,2,988,5,0,0
EMA00081348763330,1,0.8,1,F,2,43,3,610,9,0,0
EMA00081348834530,1,0,1,F,3,49,2,733,5,0,1
EMA00081348920760,1,1.7,2,G,2,40,2,352,14,13,0
EMA00081349024870,1,0.3,1,G,3,64,2,79,11,0,2
EMA00081349386480,1,0.6,1,D,2,59,2,518,9,0,0
EMA00081349708000,2,0.1,2,G,3,38,3,934,9,0,0
EMA00081349734510,1,0.1,1,,3,30,2,939,,0,0
EMA00081349790800,2,0.2,2,G,3,,2,751,11,0,0
EMA00081350013060,2,0.1,2,G,3,36,2,962,14,10,0
EMA00081350016840,1,0,1,G,3,30,2,694,19,12,0
EMA00081350036000,2,0.3,1,E,3,54,1,67,4,0,1
EMA00081350055720,1,2.4,2,G,2,25,2,694,11,4,0
EMA00081350181110,2,1.2,1,,2,26,2,796,4,0,0
EMA00081350321330,1,0.2,1,F,2,50,2,424,21,3,0
EMA00081350351170,1,1.5,2,D,2,20,2,855,11,8,0
EMA00081350529990,1,1.9,2,B,2,27,1,840,4,0,0
EMA00081350556770,1,1.6,1,G,2,36,2,524,6,2,0
EMA00081350617560,1,0.5,2,D,2,48,3,220,8,,0
EMA00081350633940,1,0,1,,3,26,3,1316,6,1,0
EMA00081350761240,1,2.6,2,G,2,34,2,550,5,0,0
EMA00081350857750,1,0.6,1,B,2,26,2,704,9,0,0
EMA00081350995530,1,1.7,2,G,2,13,3,684,11,0,0
EMA00081351027490,1,0.3,1,F,3,54,1,565,3,0,0
EMA00081351103480,2,0,1,C,3,42,3,470,11,8,0
EMA00081351277100,2,0.3,1,,2,40,3,812,6,5,0
EMA00081351375300,2,0.3,1,G,3,49,1,653,8,0,1
EMA00081351375570,1,2.9,2,G,2,30,2,132,6,3,1
EMA00081351513300,1,3.9,1,,2,,1,311,6,0,0
EMA00081351564930,1,3,1,E,2,23,1,311,8,0,0
EMA00081351581720,1,2.1,1,,2,46,1,152,8,0,0
EMA00081351639040,1,0,1,F,2,22,1,721,14,4,0
EMA00081351664880,1,0,1,F,1,0,1,630,1,0,1
EMA00081351778870,1,1.5,2,D,2,22,2,623,6,0,0
EMA00081351955970,1,0.5,2,E,2,,2,1061,11,0,0
EMA00081351991270,2,0.3,2,E,3,45,2,873,9,1,1
EMA00081352054750,1,0.2,1,E,3,39,2,662,4,0,0
EMA00081352189280,1,0.2,2,B,3,58,1,520,16,6,1
EMA00081352206140,2,0,2,C,3,,2,605,6,0,0
EMA00081352332240,1,0.8,1,,2,35,1,550,4,0,0
EMA00081352345650,1,0.1,2,,3,32,3,661,14,0,1
EMA00081352370610,1,2.1,2,G,2,16,2,827,14,0,0
EMA00081352373520,2,0.3,2,G,3,38,2,795,14,2,1
EMA00081352403910,2,0,2,E,3,25,2,565,4,0,0
EMA00081352468800,2,0.3,1,E,2,20,2,694,6,0,0
EMA00081352505850,1,2.6,2,E,2,14,1,593,10,3,0
EMA00081352606280,2,0.2,1,E,3,43,3,79,9,0,0
EMA00081352807050,2,0.3,1,G,3,28,3,1060,8,0,1
EMA00081352850500,1,0.3,1,G,3,,1,1082,4,2,0
EMA00081353080550,1,0.7,1,,2,34,2,623,11,1,1
EMA00081353124320,2,0,1,E,3,39,2,771,6,4,0
EMA00081353130380,1,0.3,2,,3,53,2,565,11,8,1
EMA00081353239530,1,1.1,1,G,2,32,2,560,6,0,0
EMA00081353290530,2,0,2,G,3,,1,1157,11,0,2
EMA00081353370430,1,1.8,2,G,2,22,3,593,9,0,0
EMA00081353377300,2,0.1,1,G,3,12,2,855,4,0,0
EMA00081353380880,1,0.4,2,C,2,23,1,1189,8,0,0
EMA00081353489280,1,0.8,2,E,2,,2,662,14,13,0
EMA00081353609540,1,1.5,1,,2,47,2,40,6,0,0
EMA00081353666320,2,2,1,G,2,,2,934,4,0,0
EMA00081353716810,1,0.3,1,B,2,30,2,1262,9,0,0
EMA00081353739510,1,0,1,G,3,36,1,796,2,0,0
EMA00081353746660,1,0,2,C,3,44,3,678,12,0,0
EMA00081353856060,1,3.3,1,G,2,8,2,389,4,0,0
EMA00081353885760,1,0.9,1,G,2,28,3,827,11,0,0
EMA00081353908680,1,3.6,1,G,2,21,2,366,21,17,1
EMA00081353949780,2,0.9,1,C,2,20,2,392,3,0,0
EMA00081354056640,2,0.3,1,G,2,28,3,730,6,1,0
EMA00081354080680,1,2.4,2,B,2,16,3,988,11,1,0
EMA00081354146310,2,0,2,B,3,26,2,1216,19,12,0
EMA00081354253310,2,0.1,1,,3,43,1,577,16,2,0
EMA00081354432120,1,3,1,G,2,32,2,51,11,2,1
EMA00081354571260,1,0.1,2,D,3,50,2,524,9,3,0
EMA00081354723440,1,1.8,2,G,2,34,2,311,4,0,0
EMA00081354741450,1,1.1,2,D,2,20,3,1082,14,9,1
EMA00081354750250,1,0.3,2,G,3,53,1,578,9,2,0
EMA00081354778400,1,0.7,2,D,2,45,1,806,6,0,0
EMA00081354826270,1,1.4,2,F,2,22,2,694,16,0,0
EMA00081354909150,1,0.2,2,C,3,30,2,1014,5,2,1
EMA00081355008910,1,0.2,1,,3,47,2,233,6,0,0
EMA00081355015520,2,1.3,1,,2,,2,560,11,0,0
EMA00081355048490,1,1.8,2,A,2,37,1,694,11,0,0
EMA00081355143090,1,2.8,2,G,2,17,2,524,11,8,2
EMA00081355202670,2,0.4,1,F,2,34,2,700,4,0,2
EMA00081355303170,1,0.4,2,,2,,2,1189,8,0,0
EMA00081355354830,1,1.1,2,G,2,34,3,605,4,0,2
EMA00081355394660,1,2.9,1,C,2,22,1,366,11,0,1
EMA00081355423760,1,0.8,1,,2,52,2,419,9,0,0
EMA00081355488180,1,1.3,2,,2,,2,314,,3,2
EMA00081355556170,1,2.3,1,D,2,20,2,962,16,13,0
EMA00081355564980,1,2.1,2,G,2,15,1,855,11,0,0
EMA00081355601920,2,0.7,1,G,2,27,2,962,21,3,0
EMA00081355615530,1,3.1,1,G,2,16,2,655,8,0,0
EMA00081355849390,1,1.5,2,,2,40,1,519,10,0,2
EMA00081355854000,1,2,1,G,2,37,2,366,6,0,1
EMA00081355857430,1,0.4,2,B,2,30,3,912,6,0,0
EMA00081355863160,2,0,1,G,3,27,2,152,11,0,0
EMA00081355877170,1,1.8,2,G,2,36,2,490,6,0,1
EMA00081355964430,2,0.1,1,C,3,,2,954,13,9,0
EMA00081355969900,2,0.6,1,C,2,21,3,960,14,1,0
EMA00081356026830,2,0.3,1,G,1,0,2,282,1,0,1
EMA00081356041010,1,1.8,2,F,2,15,2,842,14,6,0
EMA00081356044700,1,1.3,2,C,2,15,2,1203,26,13,0
EMA00081356128560,1,3.1,1,G,2,,2,40,7,0,0
EMA00081356240730,1,2.4,1,B,2,29,2,275,9,7,0
EMA00081356611080,2,0.1,2,E,3,51,3,416,5,0,1
EMA00081357016420,1,1.1,1,E,2,44,1,419,6,0,1
EMA00081357019060,2,0,1,D,3,25,1,251,9,0,0
EMA00081357133700,1,2.4,2,F,2,16,2,721,21,12,0
EMA00081357235270,1,4.3,1,G,2,24,2,99,11,1,1
EMA00081357392010,1,0.9,2,G,2,25,2,1241,11,0,0
EMA00081357439790,1,2.6,1,C,2,20,1,440,16,0,0
EMA00081357638710,2,1.1,1,B,2,47,2,389,11,0,2
EMA00081357672930,1,2.7,1,B,2,25,2,339,21,16,0
EMA00081357695460,1,1,1,G,2,42,2,470,11,0,0
EMA00081357808560,2,0.3,1,G,2,20,1,922,2,0,0
EMA00081357840430,1,0,1,,3,25,3,608,7,0,0
EMA00081358275580,1,0.6,2,C,2,20,2,1157,6,5,0
EMA00081358337110,2,0.1,2,G,3,36,2,827,4,0,0
EMA00081358378020,1,0.2,1,,3,40,1,1140,11,,2
EMA00081358608420,1,0.9,2,D,2,,3,722,21,3,0
EMA00081358775330,1,0.1,1,G,3,46,2,700,6,0,1
EMA00081358783500,1,1.8,2,,2,9,1,1189,4,0,0
EMA00081358881490,1,1.4,2,D,2,33,1,521,14,12,0
EMA00081359107590,1,3,2,G,2,20,3,187,8,0,0
EMA00081359235760,1,0.2,1,,2,35,1,904,7,0,0
EMA00081359292400,1,0.5,1,G,2,30,3,721,6,0,1
EMA00081359367800,2,0.1,1,E,2,9,2,954,6,0,0
EMA00081359373960,1,3.1,2,G,2,26,2,519,6,0,0
EMA00081359525560,1,1,2,E,2,50,2,458,6,0,0
EMA00081359674830,2,0.6,1,E,2,25,1,868,7,3,0
EMA00081359774210,1,0.2,2,G,2,37,2,577,,13,0
EMA00081359825970,2,1.3,1,,2,10,1,1189,14,0,0
EMA00081359851500,1,0.2,1,,3,41,3,678,11,1,1
EMA00081359972480,1,2,2,G,2,21,2,741,11,1,0
EMA00081360040770,1,1.9,2,G,2,16,2,1038,7,0,0
EMA00081360085450,1,4.1,2,D,2,22,2,424,14,1,0
EMA00081360099970,1,0.9,1,G,2,42,2,771,8,0,0
EMA00081360169830,1,0.3,2,G,3,49,2,565,16,4,0
EMA00081360208410,2,0.3,1,B,3,22,3,757,,0,0
EMA00081360316980,1,0.3,1,G,2,25,1,922,21,3,0
EMA00081360331270,2,0.3,1,G,2,35,1,721,11,4,0
EMA00081360395300,1,1.4,2,,2,5,3,751,,0,0
EMA00081360416690,1,1.3,2,F,2,26,2,1082,16,,1
EMA00081360441210,1,0.8,2,,2,30,2,733,6,0,0
EMA00081360487070,1,0.1,1,B,3,34,2,760,2,0,0
EMA00081360515300,1,0,1,D,3,15,2,1315,9,0,0
EMA00081360533130,2,0.2,2,G,3,40,3,630,4,0,0
EMA00081360637480,2,0.9,1,D,2,33,2,1140,9,0,0
EMA00081360680990,1,1.3,2,G,2,24,1,840,4,0,0
EMA00081360703580,2,0.5,1,G,2,25,2,912,4,0,0
EMA00081360851590,1,2.1,2,G,2,19,2,1038,8,7,0
EMA00081360963980,2,1.7,1,D,2,24,3,778,9,0,0
EMA00081361002660,2,0,2,G,3,,2,733,9,0,0
EMA00081361098950,2,0.1,1,G,2,42,2,988,9,0,0
EMA00081361158660,1,0.3,1,C,3,48,2,578,4,0,1
EMA00081361173260,1,0.4,2,G,2,34,1,812,14,6,0
EMA00081361247920,2,0.5,1,G,2,33,2,812,16,7,0
EMA00081361301760,1,2.4,2,D,2,35,3,610,6,1,0
EMA00081361308850,2,0.2,1,B,3,59,2,419,9,0,0
EMA00081361423580,1,2.8,2,G,2,19,3,904,6,0,0
EMA00081361505360,1,1.4,1,,2,41,2,366,14,2,2
EMA00081361512070,1,3,2,D,2,16,2,904,9,0,0
EMA00081361633690,1,2.9,2,,2,24,2,314,11,0,1
EMA00081361770100,2,0.1,1,E,3,25,1,1271,11,0,0
EMA00081361900480,1,0.2,1,G,3,62,2,282,4,0,0
EMA00081361920610,1,0.8,2,E,2,13,2,636,8,4,0
EMA00081362185600,1,1,2,B,2,38,1,840,8,2,0
EMA00081362200230,1,1.5,1,D,2,12,2,922,6,0,0
EMA00081362236740,1,1.9,2,,2,8,2,1173,14,3,0
EMA00081362420660,1,0.7,1,G,2,46,2,424,14,0,2
EMA00081362420980,2,0.2,1,E,3,42,2,806,4,0,0
EMA00081362602310,1,2,1,G,2,16,3,741,,0,0
EMA00081362665080,1,0,2,,3,32,1,902,14,0,0
EMA00081362736760,1,0.6,1,C,2,32,2,282,16,14,0
EMA00081362740620,1,1.3,2,G,2,27,2,1014,18,15,0
EMA00081362865320,1,0.5,1,A,2,,2,778,6,4,0
EMA00081363001230,1,2,1,F,2,40,1,251,21,13,1
EMA00081363107830,2,2.5,1,C,2,20,2,419,6,0,1
EMA00081363291630,1,1.5,2,E,2,26,2,1061,18,0,0
EMA00081363311310,1,0.3,2,G,3,46,3,904,8,0,0
EMA00081363314860,1,1,1,B,2,30,1,741,11,0,1
EMA00081363363120,1,3.2,2,F,2,10,2,904,14,0,1
EMA00081363363630,1,1.4,2,,2,,3,812,6,0,0
EMA00081363464550,2,0.3,1,G,2,31,3,1157,4,2,0
EMA00081363530230,1,2.6,2,C,2,19,2,542,16,12,0
EMA00081363539100,1,0.8,1,D,2,25,1,673,11,0,0
EMA00081363539210,1,1.9,2,C,2,22,2,1140,14,1,0
EMA00081363593670,1,2.8,2,F,2,32,2,233,8,0,0
EMA00081363763980,1,0.8,2,,2,33,2,608,8,1,1
EMA00081363790460,2,0.2,2,E,3,,2,424,6,0,0
EMA00081363865650,1,3.6,2,D,2,9,3,484,8,5,0
EMA00081363995180,1,0.2,1,,3,58,3,339,11,0,1
EMA00081363999040,1,1.9,2,G,2,15,2,673,8,0,0
EMA00081364041320,1,1.6,1,B,2,24,1,542,11,0,0
EMA00081364270780,1,2.6,2,,2,,2,610,16,3,0
EMA00081364330320,2,0,2,G,3,45,1,678,9,5,1
EMA00081364593900,1,0.3,1,,3,45,1,578,14,0,0
EMA00081364607150,1,1.2,2,A,2,28,3,760,4,0,0
EMA00081364707260,1,3.4,1,E,2,,2,416,14,0,0
EMA00081364833530,2,0.2,2,,3,27,2,684,4,0,0
EMA00081364976330,1,0.2,2,G,3,40,2,904,11,4,1
EMA00081365044850,2,0.8,1,F,2,36,1,721,31,29,0
EMA00081365055760,1,0.6,2,E,2,25,2,593,6,0,0
EMA00081365087760,1,1.6,2,B,2,27,2,934,16,15,0
EMA00081365117250,1,2.9,1,G,2,,2,806,11,0,0
EMA00081365304880,2,0.9,1,,2,36,2,416,9,8,0
EMA00081365328580,1,1.8,2,C,2,38,3,653,8,3,0
EMA00081365512720,2,0.1,2,E,3,,2,751,16,0,0
EMA00081365774290,1,0.8,1,D,2,7,2,962,4,0,0
EMA00081365823440,1,2.7,1,,2,20,2,311,2,0,0
EMA00081365832760,1,0,1,G,2,42,2,741,14,11,0
EMA00081365900460,2,0,1,G,3,,1,704,16,8,0
EMA00081365918290,1,1.5,2,G,2,26,1,593,21,16,0
EMA00081365947420,1,0,2,D,2,17,3,977,16,6,0
EMA00081366048610,1,1.9,2,B,2,15,2,504,11,5,0
EMA00081366101070,1,1.1,2,G,2,,2,778,11,0,0
EMA00081366233770,1,2,1,C,2,,2,353,4,0,0
EMA00081366289020,1,0.2,1,D,3,,3,873,,8,0
EMA00081366369810,2,2.1,1,B,2,13,3,868,11,0,0
EMA00081366471820,1,4.5,2,,2,10,1,282,6,4,0
EMA00081366630990,1,0.3,2,D,3,28,3,1241,4,1,0
EMA00081366686370,2,0.9,1,G,2,,2,760,6,0,1
EMA00081366693930,2,0.1,2,E,3,28,2,751,14,12,0
EMA00081366836750,2,0,2,B,3,28,2,636,3,1,0
EMA00081367022760,1,2.1,2,F,2,21,2,605,2,0,0
EMA00081367034150,2,0.2,1,G,2,30,2,880,7,0,0
EMA00081367065400,1,0,1,B,3,55,2,631,21,17,0
EMA00081367152670,2,0,2,E,3,,2,542,7,4,0
EMA00081367252930,2,1.8,1,D,2,6,2,713,11,8,0
EMA00081367328280,1,1.7,1,,2,28,2,796,10,0,0
EMA00081367346670,2,0.5,1,,2,30,1,873,7,3,0
EMA00081367357420,2,0.2,2,E,3,,1,630,11,7,0
EMA00081367396240,2,1.4,1,A,2,7,1,661,4,0,0
EMA00081367610540,1,0.9,2,,2,24,2,922,16,12,0
EMA00081367728660,1,0,2,D,3,37,1,841,4,0,0
EMA00081367901710,1,0.9,2,D,2,40,3,458,8,0,0
EMA00081367933790,1,1.4,1,G,2,20,2,922,14,8,0
EMA00081368099530,1,3,1,E,2,17,2,840,6,0,0
EMA00081368104300,1,1.4,1,,2,35,2,416,5,3,1
EMA00081368307540,1,0.2,1,B,2,34,2,1060,4,0,0
EMA00081368322720,1,0.2,2,D,3,41,2,655,2,0,0
EMA00081368478390,1,0.6,2,E,2,48,2,67,6,2,1
EMA00081368485350,1,0.1,1,,3,48,2,608,8,0,1
EMA00081368491090,1,0.7,2,F,2,43,1,610,9,0,0
EMA00081368509340,1,2.7,2,G,2,24,2,841,4,0,0
EMA00081368516830,2,3.1,1,G,2,,2,424,6,0,0
EMA00081368560260,1,0.5,2,G,2,30,2,678,8,7,0
EMA00081368763010,1,0.5,2,G,2,50,2,311,11,1,2
EMA00081368972310,1,3,1,G,2,10,2,462,5,0,0
EMA00081369090180,1,0.7,2,G,2,40,2,424,4,0,0
EMA00081369150590,1,0.3,2,A,3,28,2,704,16,2,0
EMA00081369169310,1,0,1,D,3,48,2,524,6,0,1
EMA00081369301590,1,1.1,1,E,2,20,2,1203,19,1,0
EMA00081369356680,1,0.3,1,,2,52,3,458,21,14,2
EMA00081369466700,1,0.1,2,E,3,30,2,1173,14,0,1
EMA00081369476080,1,2.1,2,,2,10,1,1140,4,0,0
EMA00081369574440,2,0.1,2,F,3,30,2,812,19,12,0
EMA00081369742790,2,1.5,1,E,2,30,3,518,6,0,1
EMA00081369787730,1,0,2,G,3,55,1,220,6,0,0
EMA00081369851870,1,0.5,2,G,2,50,2,339,9,0,0
EMA00081369869470,1,0.4,2,G,2,30,2,649,19,10,0
EMA00081369889470,1,2.2,1,G,2,35,2,311,21,17,0
EMA00081369891030,2,1.4,1,,2,,1,1082,4,0,0
EMA00081369923010,1,0.8,1,G,2,36,3,873,21,20,2
EMA00081370190670,1,1.7,2,,2,35,2,610,21,10,0
EMA00081370243310,1,0.3,1,E,3,53,3,678,6,0,1
EMA00081370252180,1,0.8,2,F,2,25,2,713,11,0,0
EMA00081370359270,2,0,1,G,3,40,1,419,3,0,0
EMA00081370361950,2,0.2,2,F,3,41,2,988,14,0,1
EMA00081370687420,2,0.2,1,,2,40,1,741,5,1,0
EMA00081370812080,1,2.1,1,,2,24,1,440,6,5,0
EMA00081370952420,2,1.9,1,E,2,,1,741,4,0,0
EMA00081371118650,1,0.6,2,F,2,37,1,542,4,0,1
EMA00081371122560,2,0.1,1,C,3,,1,605,11,4,0
EMA00081371160580,1,0,2,G,3,23,3,737,4,0,0
EMA00081371170410,2,0,2,G,3,56,2,366,11,0,0
EMA00081371376010,1,0.2,2,G,2,,2,751,4,0,0
EMA00081371384680,1,1.3,1,G,2,24,3,662,11,5,0
EMA00081371402120,2,0.2,2,G,3,28,1,730,11,7,1
EMA00081371489330,1,1.5,1,B,2,14,2,1203,8,3,0
EMA00081371505440,2,0.3,2,C,3,31,2,812,11,0,0
EMA00081371716670,1,3.6,2,,2,13,2,490,14,5,0
EMA00081371837830,1,3.1,1,G,2,14,2,524,6,1,0
EMA00081371857000,1,0.3,2,,2,40,3,577,11,0,0
EMA00081372020700,2,1.7,1,G,2,13,2,673,,0,0
EMA00081372032260,1,1.9,2,B,2,,2,636,14,11,0
EMA00081372062380,2,2.1,1,E,2,31,3,610,6,0,0
EMA00081372081840,2,1.4,1,G,2,,1,605,4,0,0
EMA00081372234240,1,4,2,G,2,19,2,145,11,8,1
EMA00081372378580,1,0.1,1,F,3,47,2,694,9,,2
EMA00081372432070,2,0,2,,3,20,2,922,26,23,0
EMA00081372463000,2,0.6,1,B,2,43,2,462,9,0,0
EMA00081372554960,2,0.3,2,C,3,31,3,1173,,10,0
EMA00081372595970,1,2.1,2,G,2,32,2,440,11,6,1
EMA00081372784630,1,0.7,1,E,2,36,2,678,11,0,0
EMA00081372886260,2,0.2,1,D,2,,2,880,11,1,0
EMA00081372903710,1,1.9,1,,2,,2,678,9,4,0
EMA00081372991920,1,0,2,G,3,,3,470,11,8,1
EMA00081373124910,2,0.5,1,A,2,20,3,366,4,0,0
EMA00081373175750,1,0.9,2,G,2,30,2,778,14,0,0
EMA00081373346660,1,1.6,1,G,2,35,2,605,16,0,0
EMA00081373450360,1,0.6,2,E,2,42,3,577,21,8,2
EMA00081373506650,1,0,1,G,3,53,3,605,,14,0
EMA00081373623790,1,1.5,2,G,2,35,2,771,16,15,0
EMA00081373672250,1,2.1,1,,2,16,2,760,4,0,0
EMA00081373902420,1,0.2,2,,3,39,2,678,10,5,1
EMA00081373968350,1,3,1,,2,10,1,904,11,0,0
EMA00081374031640,1,0.4,2,E,2,29,3,868,14,3,0
EMA00081374033790,1,2.1,2,,2,25,2,623,11,0,0
EMA00081374080460,2,0.4,1,G,2,32,3,855,6,2,0
EMA00081374118300,1,0.2,2,G,2,30,2,1203,9,6,0
EMA00081374155240,1,0.3,1,E,2,43,3,760,31,22,0
EMA00081374180300,1,1.6,2,D,2,,1,733,4,0,1
EMA00081374202100,2,1.3,1,B,2,7,2,524,6,0,0
EMA00081374228610,2,1,1,E,2,26,2,704,14,9,0
EMA00081374307900,1,2.1,2,,2,16,2,1140,11,5,0
EMA00081374319860,2,0,1,,3,21,2,655,4,0,0
EMA00081374552330,1,2,1,G,2,47,2,40,6,0,1
EMA00081374577920,1,0.9,1,E,2,35,2,392,2,0,0
EMA00081374586420,1,0,2,B,3,29,2,880,14,0,1
EMA00081374650250,1,0.3,2,D,3,17,2,1280,16,0,0
EMA00081374754480,1,0.7,2,E,2,,2,912,4,0,0
EMA00081374926070,2,1.6,1,E,2,21,2,962,9,0,0
EMA00081375143270,1,2.5,2,,2,,2,392,9,2,0
EMA00081375235280,2,0.8,1,G,2,19,2,960,8,1,0
EMA00081375294980,1,0.1,2,B,3,45,1,578,8,0,0
EMA00081375368170,1,0,1,G,3,29,2,922,9,2,0
EMA00081375500230,1,0,2,G,3,54,3,424,4,2,0
EMA00081375688300,2,1.8,1,E,2,20,2,827,21,10,0
EMA00081375852520,1,0,2,,3,60,2,490,11,0,0
EMA00081375871000,1,0.2,1,D,3,37,3,721,14,7,2
EMA00081375884830,1,1.1,2,,2,31,3,1038,13,0,0
EMA00081376123990,1,0.3,2,G,3,34,2,1157,,0,1
EMA00081376136960,1,1.2,2,G,2,37,2,220,18,4,1
EMA00081376149320,1,0,1,E,3,58,2,392,10,0,0
EMA00081376225030,2,2.3,1,G,2,18,2,608,4,0,0
EMA00081376276640,2,0.2,1,,2,46,1,630,11,4,0
EMA00081376316470,1,0,2,C,3,26,2,912,6,2,1
EMA00081376596780,2,1.2,1,G,2,31,2,796,4,0,0
